tanggal,kode,nama,jumlah,harga,area
1-08-2020,Item-30,Kosmetik Wanita,14,8000,YK
9-08-2020,Item-30,Kosmetik Wanita,15,8000,YK
30-08-2020,Item-30,Kosmetik Wanita,10,8000,YK
3-08-2020,Item-30,Kosmetik Wanita,16,8000,YK
5-08-2020,Item-30,Kosmetik Wanita,9,8000,YK
10-08-2020,Item-30,Kosmetik Wanita,19,8000,YK
3-08-2020,Item-30,Kosmetik Wanita,16,8000,YK
13-08-2020,Item-30,Kosmetik Wanita,7,8000,YK
7-08-2020,Item-30,Kosmetik Wanita,8,8000,YK
1-08-2020,Item-30,Kosmetik Wanita,4,8000,YK
27-08-2020,Item-30,Kosmetik Wanita,9,8000,YK
15-08-2020,Item-30,Kosmetik Wanita,6,8000,YK
19-08-2020,Item-30,Kosmetik Wanita,16,8000,YK
24-08-2020,Item-30,Kosmetik Wanita,6,8000,YK
24-08-2020,Item-30,Kosmetik Wanita,6,8000,YK
16-08-2020,Item-30,Kosmetik Wanita,12,8000,YK
30-08-2020,Item-30,Kosmetik Wanita,16,8000,YK
22-08-2020,Item-30,Kosmetik Wanita,7,8000,YK
13-08-2020,Item-30,Kosmetik Wanita,10,8000,YK
14-08-2020,Item-30,Kosmetik Wanita,19,8000,YK
18-08-2020,Item-30,Kosmetik Wanita,14,8000,YK
6-08-2020,Item-30,Kosmetik Wanita,12,8000,YK
4-08-2020,Item-30,Kosmetik Wanita,16,8000,YK
22-08-2020,Item-30,Kosmetik Wanita,13,8000,YK
2-08-2020,Item-30,Kosmetik Wanita,3,8000,YK
15-08-2020,Item-30,Kosmetik Wanita,10,8000,YK
21-08-2020,Item-30,Kosmetik Wanita,7,8000,YK
10-08-2020,Item-30,Kosmetik Wanita,13,8000,YK
22-08-2020,Item-30,Kosmetik Wanita,15,8000,YK
18-08-2020,Item-30,Kosmetik Wanita,10,8000,YK
16-08-2020,Item-30,Kosmetik Wanita,18,8000,YK
1-08-2020,Item-30,Kosmetik Wanita,8,8000,YK
26-08-2020,Item-30,Kosmetik Wanita,17,8000,YK
15-08-2020,Item-30,Kosmetik Wanita,1,8000,YK
10-08-2020,Item-30,Kosmetik Wanita,4,8000,YK
30-08-2020,Item-14,Teh Celup Melati,5,7800,YK
14-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
30-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
20-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
28-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
24-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
30-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
5-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
25-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
29-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
12-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
28-08-2020,Item-18,Telur Ayam Negeri,6,1700,YK
13-08-2020,Item-30,Kosmetik Wanita,6,8000,YK
26-08-2020,Item-30,Kosmetik Wanita,6,8000,YK
22-08-2020,Item-30,Kosmetik Wanita,3,8000,YK
1-08-2020,Item-30,Kosmetik Wanita,14,8000,YK
30-08-2020,Item-30,Kosmetik Wanita,19,8000,YK
4-08-2020,Item-30,Kosmetik Wanita,14,8000,YK
20-08-2020,Item-30,Kosmetik Wanita,19,8000,YK
5-08-2020,Item-30,Kosmetik Wanita,1,8000,YK
30-08-2020,Item-30,Kosmetik Wanita,2,8000,YK
26-08-2020,Item-30,Kosmetik Wanita,1,8000,YK
13-08-2020,Item-30,Kosmetik Wanita,14,8000,YK
30-08-2020,Item-30,Kosmetik Wanita,20,8000,YK
9-08-2020,Item-30,Kosmetik Wanita,6,8000,YK
7-08-2020,Item-30,Kosmetik Wanita,20,8000,YK
14-08-2020,Item-30,Kosmetik Wanita,13,8000,YK
6-08-2020,Item-30,Kosmetik Wanita,7,8000,YK
10-08-2020,Item-30,Kosmetik Wanita,9,8000,YK
6-08-2020,Item-30,Kosmetik Wanita,19,8000,YK
28-08-2020,Item-30,Kosmetik Wanita,8,8000,YK
2-08-2020,Item-30,Kosmetik Wanita,18,8000,YK
30-08-2020,Item-30,Kosmetik Wanita,18,8000,YK
3-08-2020,Item-30,Kosmetik Wanita,1,8000,YK
26-08-2020,Item-30,Kosmetik Wanita,19,8000,YK
28-08-2020,Item-30,Kosmetik Wanita,8,8000,YK
23-08-2020,Item-30,Kosmetik Wanita,11,8000,YK
5-08-2020,Item-30,Kosmetik Wanita,19,8000,YK
18-08-2020,Item-30,Kosmetik Wanita,13,8000,YK
10-08-2020,Item-30,Kosmetik Wanita,1,8000,YK
8-08-2020,Item-30,Kosmetik Wanita,16,8000,YK
18-08-2020,Item-30,Kosmetik Wanita,8,8000,YK
30-08-2020,Item-30,Kosmetik Wanita,1,8000,YK
9-08-2020,Item-30,Kosmetik Wanita,14,8000,YK
20-08-2020,Item-30,Kosmetik Wanita,17,8000,YK
3-08-2020,Item-30,Kosmetik Wanita,16,8000,YK
1-08-2020,Item-30,Kosmetik Wanita,20,8000,YK
28-08-2020,Item-30,Kosmetik Wanita,9,8000,YK
2-08-2020,Item-30,Kosmetik Wanita,3,8000,YK
29-08-2020,Item-16,Balsem Putih 20 gram,1,22300,YK
1-08-2020,Item-26,Susu Bubuk 195g,14,45000,YK
10-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
28-08-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
6-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
5-08-2020,Item-17,Obat Batuk,3,5000,YK
19-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
9-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
29-08-2020,Item-16,Balsem Putih 20 gram,4,22300,YK
7-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
20-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
3-08-2020,Item-16,Balsem Putih 20 gram,2,22300,YK
18-08-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
27-08-2020,Item-26,Susu Bubuk 195g,1,45000,YK
29-08-2020,Item-11,Sabun Cuci Piring,4,14000,YK
15-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
21-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
6-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
22-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
17-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
25-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
30-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
27-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
10-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
1-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
17-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
19-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
28-08-2020,Item-18,Telur Ayam Negeri,6,1700,YK
1-08-2020,Item-30,Kosmetik Wanita,8,8000,YK
18-08-2020,Item-30,Kosmetik Wanita,1,8000,YK
19-08-2020,Item-30,Kosmetik Wanita,11,8000,YK
6-08-2020,Item-30,Kosmetik Wanita,12,8000,YK
15-08-2020,Item-30,Kosmetik Wanita,13,8000,YK
17-08-2020,Item-30,Kosmetik Wanita,15,8000,YK
8-08-2020,Item-30,Kosmetik Wanita,19,8000,YK
9-08-2020,Item-30,Kosmetik Wanita,2,8000,YK
9-08-2020,Item-30,Kosmetik Wanita,9,8000,YK
25-08-2020,Item-30,Kosmetik Wanita,1,8000,YK
21-08-2020,Item-30,Kosmetik Wanita,12,8000,YK
1-08-2020,Item-30,Kosmetik Wanita,20,8000,YK
11-08-2020,Item-30,Kosmetik Wanita,12,8000,YK
20-08-2020,Item-30,Kosmetik Wanita,5,8000,YK
28-08-2020,Item-30,Kosmetik Wanita,10,8000,YK
29-08-2020,Item-30,Kosmetik Wanita,20,8000,YK
9-08-2020,Item-30,Kosmetik Wanita,1,8000,YK
4-08-2020,Item-30,Kosmetik Wanita,10,8000,YK
29-08-2020,Item-30,Kosmetik Wanita,4,8000,YK
13-08-2020,Item-30,Kosmetik Wanita,20,8000,YK
3-08-2020,Item-30,Kosmetik Wanita,19,8000,YK
11-08-2020,Item-30,Kosmetik Wanita,4,8000,YK
17-08-2020,Item-30,Kosmetik Wanita,12,8000,YK
10-08-2020,Item-30,Kosmetik Wanita,3,8000,YK
26-08-2020,Item-30,Kosmetik Wanita,20,8000,YK
29-08-2020,Item-30,Kosmetik Wanita,19,8000,YK
27-08-2020,Item-30,Kosmetik Wanita,18,8000,YK
4-08-2020,Item-30,Kosmetik Wanita,20,8000,YK
12-08-2020,Item-30,Kosmetik Wanita,17,8000,YK
15-08-2020,Item-30,Kosmetik Wanita,3,8000,YK
26-08-2020,Item-30,Kosmetik Wanita,7,8000,YK
30-08-2020,Item-30,Kosmetik Wanita,20,8000,YK
23-08-2020,Item-30,Kosmetik Wanita,3,8000,YK
28-08-2020,Item-30,Kosmetik Wanita,10,8000,YK
3-08-2020,Item-30,Kosmetik Wanita,15,8000,YK
4-08-2020,Item-30,Kosmetik Wanita,15,8000,YK
11-08-2020,Item-30,Kosmetik Wanita,12,8000,YK
1-08-2020,Item-30,Kosmetik Wanita,7,8000,YK
23-08-2020,Item-30,Kosmetik Wanita,5,8000,YK
27-08-2020,Item-30,Kosmetik Wanita,13,8000,YK
22-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
30-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
9-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
8-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
30-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
13-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
6-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
14-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
15-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
2-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
25-08-2020,Item-18,Telur Ayam Negeri,6,1700,YK
8-08-2020,Item-30,Kosmetik Wanita,5,8000,YK
28-08-2020,Item-30,Kosmetik Wanita,9,8000,YK
12-08-2020,Item-30,Kosmetik Wanita,16,8000,YK
9-08-2020,Item-30,Kosmetik Wanita,12,8000,YK
15-08-2020,Item-30,Kosmetik Wanita,9,8000,YK
27-08-2020,Item-30,Kosmetik Wanita,1,8000,YK
11-08-2020,Item-16,Balsem Putih 20 gram,1,22300,YK
4-08-2020,Item-26,Susu Bubuk 195g,14,45000,YK
17-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
30-08-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
17-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
17-08-2020,Item-17,Obat Batuk,3,5000,YK
6-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
30-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
24-08-2020,Item-16,Balsem Putih 20 gram,4,22300,YK
11-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
16-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
28-08-2020,Item-16,Balsem Putih 20 gram,2,22300,YK
1-08-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
4-08-2020,Item-26,Susu Bubuk 195g,1,45000,YK
16-08-2020,Item-11,Sabun Cuci Piring,4,14000,YK
27-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
23-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
6-08-2020,Item-30,Kosmetik Wanita,18,8000,YK
3-08-2020,Item-30,Kosmetik Wanita,5,8000,YK
22-08-2020,Item-30,Kosmetik Wanita,3,8000,YK
22-08-2020,Item-30,Kosmetik Wanita,9,8000,YK
5-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
1-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
3-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
6-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
21-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
7-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
23-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
16-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
9-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
27-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
28-08-2020,Item-18,Telur Ayam Negeri,6,1700,YK
26-08-2020,Item-31,Body Lotion Botol,15,12000,YK
15-08-2020,Item-31,Body Lotion Botol,10,12000,YK
22-08-2020,Item-31,Body Lotion Botol,4,12000,YK
8-08-2020,Item-31,Body Lotion Botol,17,12000,YK
5-08-2020,Item-31,Body Lotion Botol,20,12000,YK
21-08-2020,Item-31,Body Lotion Botol,10,12000,YK
11-08-2020,Item-31,Body Lotion Botol,4,12000,YK
2-08-2020,Item-31,Body Lotion Botol,17,12000,YK
1-08-2020,Item-31,Body Lotion Botol,12,12000,YK
25-08-2020,Item-31,Body Lotion Botol,8,12000,YK
26-08-2020,Item-31,Body Lotion Botol,6,12000,YK
3-08-2020,Item-31,Body Lotion Botol,11,12000,YK
13-08-2020,Item-31,Body Lotion Botol,13,12000,YK
11-08-2020,Item-31,Body Lotion Botol,1,12000,YK
13-08-2020,Item-31,Body Lotion Botol,1,12000,YK
21-08-2020,Item-31,Body Lotion Botol,2,12000,YK
5-08-2020,Item-31,Body Lotion Botol,15,12000,YK
5-08-2020,Item-31,Body Lotion Botol,17,12000,YK
17-08-2020,Item-31,Body Lotion Botol,14,12000,YK
6-08-2020,Item-31,Body Lotion Botol,2,12000,YK
24-08-2020,Item-31,Body Lotion Botol,9,12000,YK
16-08-2020,Item-31,Body Lotion Botol,6,12000,YK
1-08-2020,Item-31,Body Lotion Botol,4,12000,YK
28-08-2020,Item-31,Body Lotion Botol,14,12000,YK
23-08-2020,Item-31,Body Lotion Botol,9,12000,YK
5-08-2020,Item-31,Body Lotion Botol,1,12000,YK
4-08-2020,Item-31,Body Lotion Botol,6,12000,YK
14-08-2020,Item-31,Body Lotion Botol,7,12000,YK
7-08-2020,Item-31,Body Lotion Botol,17,12000,YK
1-08-2020,Item-31,Body Lotion Botol,7,12000,YK
23-08-2020,Item-31,Body Lotion Botol,6,12000,YK
19-08-2020,Item-31,Body Lotion Botol,6,12000,YK
6-08-2020,Item-31,Body Lotion Botol,15,12000,YK
6-08-2020,Item-31,Body Lotion Botol,14,12000,YK
1-08-2020,Item-31,Body Lotion Botol,17,12000,YK
1-08-2020,Item-31,Body Lotion Botol,20,12000,YK
5-08-2020,Item-31,Body Lotion Botol,2,12000,YK
18-08-2020,Item-31,Body Lotion Botol,16,12000,YK
25-08-2020,Item-31,Body Lotion Botol,14,12000,YK
9-08-2020,Item-31,Body Lotion Botol,16,12000,YK
14-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
25-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
4-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
5-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
22-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
11-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
21-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
29-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
10-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
20-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
14-08-2020,Item-18,Telur Ayam Negeri,6,1700,YK
15-08-2020,Item-31,Body Lotion Botol,10,12000,YK
26-08-2020,Item-31,Body Lotion Botol,1,12000,YK
8-08-2020,Item-31,Body Lotion Botol,8,12000,YK
13-08-2020,Item-31,Body Lotion Botol,14,12000,YK
19-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
17-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
16-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
5-08-2020,Item-11,Sabun Cuci Piring,4,14000,YK
23-08-2020,Item-26,Susu Bubuk 195g,7,45000,YK
6-08-2020,Item-31,Body Lotion Botol,15,12000,YK
13-08-2020,Item-31,Body Lotion Botol,11,12000,YK
29-08-2020,Item-31,Body Lotion Botol,5,12000,YK
9-08-2020,Item-31,Body Lotion Botol,2,12000,YK
9-08-2020,Item-31,Body Lotion Botol,7,12000,YK
18-08-2020,Item-31,Body Lotion Botol,17,12000,YK
20-08-2020,Item-31,Body Lotion Botol,11,12000,YK
15-08-2020,Item-31,Body Lotion Botol,10,12000,YK
6-08-2020,Item-31,Body Lotion Botol,1,12000,YK
30-08-2020,Item-31,Body Lotion Botol,3,12000,YK
4-08-2020,Item-31,Body Lotion Botol,10,12000,YK
19-08-2020,Item-31,Body Lotion Botol,9,12000,YK
22-08-2020,Item-31,Body Lotion Botol,3,12000,YK
27-08-2020,Item-31,Body Lotion Botol,7,12000,YK
4-08-2020,Item-31,Body Lotion Botol,6,12000,YK
21-08-2020,Item-31,Body Lotion Botol,11,12000,YK
13-08-2020,Item-31,Body Lotion Botol,7,12000,YK
18-08-2020,Item-31,Body Lotion Botol,16,12000,YK
8-08-2020,Item-31,Body Lotion Botol,15,12000,YK
25-08-2020,Item-31,Body Lotion Botol,10,12000,YK
3-08-2020,Item-31,Body Lotion Botol,8,12000,YK
18-08-2020,Item-31,Body Lotion Botol,18,12000,YK
18-08-2020,Item-31,Body Lotion Botol,2,12000,YK
2-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
25-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
2-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
7-08-2020,Item-11,Sabun Cuci Piring,4,14000,YK
26-08-2020,Item-26,Susu Bubuk 195g,7,45000,YK
5-08-2020,Item-31,Body Lotion Botol,20,12000,YK
12-08-2020,Item-31,Body Lotion Botol,8,12000,YK
19-08-2020,Item-31,Body Lotion Botol,6,12000,YK
9-08-2020,Item-31,Body Lotion Botol,12,12000,YK
7-08-2020,Item-31,Body Lotion Botol,5,12000,YK
25-08-2020,Item-31,Body Lotion Botol,17,12000,YK
12-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
13-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
12-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
9-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
21-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
9-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
28-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
15-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
8-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
8-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
25-08-2020,Item-18,Telur Ayam Negeri,6,1700,YK
16-08-2020,Item-31,Body Lotion Botol,4,12000,YK
14-08-2020,Item-31,Body Lotion Botol,4,12000,YK
7-08-2020,Item-31,Body Lotion Botol,13,12000,YK
17-08-2020,Item-31,Body Lotion Botol,6,12000,YK
1-08-2020,Item-31,Body Lotion Botol,1,12000,YK
16-08-2020,Item-31,Body Lotion Botol,1,12000,YK
28-08-2020,Item-31,Body Lotion Botol,6,12000,YK
10-08-2020,Item-31,Body Lotion Botol,14,12000,YK
12-08-2020,Item-31,Body Lotion Botol,14,12000,YK
28-08-2020,Item-16,Balsem Putih 20 gram,1,22300,YK
16-08-2020,Item-26,Susu Bubuk 195g,14,45000,YK
19-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
9-08-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
3-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
26-08-2020,Item-17,Obat Batuk,3,5000,YK
3-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
12-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
17-08-2020,Item-16,Balsem Putih 20 gram,4,22300,YK
23-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
17-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
6-08-2020,Item-16,Balsem Putih 20 gram,2,22300,YK
9-08-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
29-08-2020,Item-26,Susu Bubuk 195g,1,45000,YK
30-08-2020,Item-11,Sabun Cuci Piring,4,14000,YK
28-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
18-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
9-08-2020,Item-31,Body Lotion Botol,16,12000,YK
14-08-2020,Item-31,Body Lotion Botol,16,12000,YK
29-08-2020,Item-31,Body Lotion Botol,5,12000,YK
16-08-2020,Item-31,Body Lotion Botol,8,12000,YK
25-08-2020,Item-31,Body Lotion Botol,19,12000,YK
6-08-2020,Item-31,Body Lotion Botol,5,12000,YK
11-08-2020,Item-31,Body Lotion Botol,1,12000,YK
1-08-2020,Item-31,Body Lotion Botol,19,12000,YK
19-08-2020,Item-31,Body Lotion Botol,15,12000,YK
3-08-2020,Item-31,Body Lotion Botol,6,12000,YK
16-08-2020,Item-31,Body Lotion Botol,13,12000,YK
20-08-2020,Item-31,Body Lotion Botol,7,12000,YK
12-08-2020,Item-31,Body Lotion Botol,13,12000,YK
22-08-2020,Item-31,Body Lotion Botol,13,12000,YK
28-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
9-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
1-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
11-08-2020,Item-11,Sabun Cuci Piring,4,14000,YK
18-08-2020,Item-26,Susu Bubuk 195g,7,45000,YK
8-08-2020,Item-31,Body Lotion Botol,1,12000,YK
28-08-2020,Item-31,Body Lotion Botol,10,12000,YK
15-08-2020,Item-31,Body Lotion Botol,20,12000,YK
7-08-2020,Item-31,Body Lotion Botol,12,12000,YK
28-08-2020,Item-31,Body Lotion Botol,3,12000,YK
17-08-2020,Item-31,Body Lotion Botol,10,12000,YK
14-08-2020,Item-31,Body Lotion Botol,18,12000,YK
13-08-2020,Item-31,Body Lotion Botol,20,12000,YK
20-08-2020,Item-31,Body Lotion Botol,9,12000,YK
26-08-2020,Item-31,Body Lotion Botol,9,12000,YK
12-08-2020,Item-31,Body Lotion Botol,4,12000,YK
26-08-2020,Item-31,Body Lotion Botol,1,12000,YK
9-08-2020,Item-31,Body Lotion Botol,1,12000,YK
16-08-2020,Item-31,Body Lotion Botol,17,12000,YK
11-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
15-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
28-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
19-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
4-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
30-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
9-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
19-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
18-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
12-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
25-08-2020,Item-18,Telur Ayam Negeri,6,1700,YK
21-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
13-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
27-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
9-08-2020,Item-11,Sabun Cuci Piring,4,14000,YK
15-08-2020,Item-26,Susu Bubuk 195g,7,45000,YK
23-08-2020,Item-32,Biscuit,20,10000,YK
22-08-2020,Item-32,Biscuit,6,10000,YK
21-08-2020,Item-32,Biscuit,11,10000,YK
28-08-2020,Item-32,Biscuit,15,10000,YK
24-08-2020,Item-32,Biscuit,20,10000,YK
4-08-2020,Item-32,Biscuit,9,10000,YK
8-08-2020,Item-32,Biscuit,17,10000,YK
16-08-2020,Item-32,Biscuit,3,10000,YK
29-08-2020,Item-32,Biscuit,3,10000,YK
23-08-2020,Item-32,Biscuit,12,10000,YK
9-08-2020,Item-32,Biscuit,7,10000,YK
26-08-2020,Item-32,Biscuit,18,10000,YK
16-08-2020,Item-32,Biscuit,2,10000,YK
22-08-2020,Item-32,Biscuit,15,10000,YK
22-08-2020,Item-32,Biscuit,4,10000,YK
25-08-2020,Item-32,Biscuit,7,10000,YK
24-08-2020,Item-32,Biscuit,13,10000,YK
5-08-2020,Item-32,Biscuit,11,10000,YK
6-08-2020,Item-32,Biscuit,11,10000,YK
4-08-2020,Item-32,Biscuit,1,10000,YK
20-08-2020,Item-16,Balsem Putih 20 gram,1,22300,YK
9-08-2020,Item-26,Susu Bubuk 195g,14,45000,YK
30-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
9-08-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
18-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
13-08-2020,Item-17,Obat Batuk,3,5000,YK
23-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
19-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
29-08-2020,Item-16,Balsem Putih 20 gram,4,22300,YK
30-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
11-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
6-08-2020,Item-16,Balsem Putih 20 gram,2,22300,YK
24-08-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
28-08-2020,Item-26,Susu Bubuk 195g,1,45000,YK
24-08-2020,Item-11,Sabun Cuci Piring,4,14000,YK
17-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
23-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
13-08-2020,Item-32,Biscuit,11,10000,YK
18-08-2020,Item-32,Biscuit,7,10000,YK
8-08-2020,Item-32,Biscuit,16,10000,YK
6-08-2020,Item-32,Biscuit,1,10000,YK
4-08-2020,Item-32,Biscuit,14,10000,YK
2-08-2020,Item-32,Biscuit,12,10000,YK
5-08-2020,Item-32,Biscuit,14,10000,YK
5-08-2020,Item-32,Biscuit,19,10000,YK
6-08-2020,Item-32,Biscuit,19,10000,YK
25-08-2020,Item-32,Biscuit,20,10000,YK
18-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
16-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
11-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
3-08-2020,Item-11,Sabun Cuci Piring,4,14000,YK
21-08-2020,Item-26,Susu Bubuk 195g,7,45000,YK
4-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
4-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
20-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
27-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
14-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
3-08-2020,Item-18,Telur Ayam Negeri,1,1700,YK
9-08-2020,Item-18,Telur Ayam Negeri,2,1700,YK
22-08-2020,Item-18,Telur Ayam Negeri,3,1700,YK
28-08-2020,Item-18,Telur Ayam Negeri,4,1700,YK
20-08-2020,Item-18,Telur Ayam Negeri,5,1700,YK
3-08-2020,Item-18,Telur Ayam Negeri,6,1700,YK
13-08-2020,Item-11,Sabun Cuci Piring,2,14000,YK
10-08-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
25-08-2020,Item-11,Sabun Cuci Piring,3,14000,YK
6-08-2020,Item-11,Sabun Cuci Piring,4,14000,YK
3-08-2020,Item-26,Susu Bubuk 195g,7,45000,YK
